;Key;GENUS;SPECIES;FOUND;ORIGIN
2116;2950;censored_genus;censored_species;0.0;censored_origin
2117;2951;censored_genus;censored_species;0.0;censored_origin
2118;2952;censored_genus;censored_species;0.0;censored_origin
2119;2953;censored_genus;censored_species;0.0;censored_origin
2120;2954;censored_genus;censored_species;0.0;censored_origin
2121;2955;censored_genus;censored_species;0.0;censored_origin
2122;2956;censored_genus;censored_species;0.0;censored_origin
2123;2957;censored_genus;censored_species;0.0;censored_origin
2124;2958;censored_genus;censored_species;0.0;censored_origin
2125;2959;censored_genus;censored_species;0.0;censored_origin
2126;296;censored_genus;censored_species;;censored_origin
2127;2960;censored_genus;censored_species;0.0;censored_origin
2128;2961;censored_genus;censored_species;0.0;censored_origin
2129;2962;censored_genus;censored_species;0.0;censored_origin
2130;2963;censored_genus;censored_species;0.0;censored_origin
2131;2964;censored_genus;censored_species;0.0;censored_origin
2132;2965;censored_genus;censored_species;0.0;censored_origin
2133;2966;censored_genus;censored_species;0.0;censored_origin
2134;2967;censored_genus;censored_species;;censored_origin
2135;2968;censored_genus;censored_species;0.0;censored_origin
2136;2969;censored_genus;censored_species;0.0;censored_origin
2137;297;censored_genus;censored_species;;censored_origin
2138;2970;censored_genus;censored_species;;censored_origin
2139;2971;censored_genus;censored_species;0.0;censored_origin
2140;2972;censored_genus;censored_species;0.0;censored_origin
2141;2973;censored_genus;censored_species;0.0;censored_origin
2142;2974;censored_genus;censored_species;0.0;censored_origin
2143;2975;censored_genus;censored_species;0.0;censored_origin
2144;2976;censored_genus;censored_species;0.0;censored_origin
2145;2977;censored_genus;censored_species;0.0;censored_origin
2146;2978;censored_genus;censored_species;0.0;censored_origin
2147;2979;censored_genus;censored_species;0.0;censored_origin
2148;298;censored_genus;censored_species;0.0;censored_origin
2149;2980;censored_genus;censored_species;0.0;censored_origin
2150;2981;censored_genus;censored_species;0.0;censored_origin
2151;2982;censored_genus;censored_species;0.0;censored_origin
2152;2983;censored_genus;censored_species;;censored_origin
2153;2984;censored_genus;censored_species;0.0;censored_origin
2154;2985;censored_genus;censored_species;;censored_origin
2155;2986;censored_genus;censored_species;;censored_origin
2156;2987;censored_genus;censored_species;;censored_origin
2157;2988;censored_genus;censored_species;;censored_origin
2158;2989;censored_genus;censored_species;;censored_origin
2159;299;censored_genus;censored_species;;censored_origin
2160;2990;censored_genus;censored_species;;censored_origin
2161;2991;censored_genus;censored_species;;censored_origin
2162;2992;censored_genus;censored_species;;censored_origin
2163;2993;censored_genus;censored_species;;censored_origin
2164;2994;censored_genus;censored_species;;censored_origin
2165;2995;censored_genus;censored_species;;censored_origin
2166;2996;censored_genus;censored_species;;censored_origin
2167;2997;censored_genus;censored_species;;censored_origin
2168;3;censored_genus;censored_species;;censored_origin
2169;30;censored_genus;censored_species;;censored_origin
2170;300;censored_genus;censored_species;0.0;censored_origin
2171;3000;censored_genus;censored_species;;censored_origin
2172;3001;censored_genus;censored_species;;censored_origin
2173;3002;censored_genus;censored_species;;censored_origin
2174;3003;censored_genus;censored_species;;censored_origin
2175;3004;censored_genus;censored_species;;censored_origin
2176;3005;censored_genus;censored_species;;censored_origin
2177;3006;censored_genus;censored_species;;censored_origin
2178;3007;censored_genus;censored_species;;censored_origin
2179;3008;censored_genus;censored_species;;censored_origin
2180;3009;censored_genus;censored_species;;censored_origin
2181;301;censored_genus;censored_species;;censored_origin
2182;3010;censored_genus;censored_species;;censored_origin
2183;3011;censored_genus;censored_species;;censored_origin
2184;3012;censored_genus;censored_species;;censored_origin
2185;3013;censored_genus;censored_species;;censored_origin
2186;3014;censored_genus;censored_species;;censored_origin
2187;3015;censored_genus;censored_species;;censored_origin
2188;3016;censored_genus;censored_species;;censored_origin
2189;3017;censored_genus;censored_species;;censored_origin
2190;3018;censored_genus;censored_species;;censored_origin
2191;302;censored_genus;censored_species;0.0;censored_origin
2192;3020;censored_genus;censored_species;;censored_origin
2193;3021;censored_genus;censored_species;;censored_origin
2194;3022;censored_genus;censored_species;0.0;censored_origin
2195;3024;censored_genus;censored_species;;censored_origin
2196;3025;censored_genus;censored_species;;censored_origin
2197;3026;censored_genus;censored_species;;censored_origin
2198;3028;censored_genus;censored_species;;censored_origin
2199;3029;censored_genus;censored_species;;censored_origin
2200;303;censored_genus;censored_species;;censored_origin
2201;3030;censored_genus;censored_species;;censored_origin
2202;3031;censored_genus;censored_species;0.0;censored_origin
2203;3032;censored_genus;censored_species;0.0;censored_origin
2204;3033;censored_genus;censored_species;0.0;censored_origin
2205;3034;censored_genus;censored_species;0.0;censored_origin
2206;3035;censored_genus;censored_species;0.0;censored_origin
2207;3036;censored_genus;censored_species;0.0;censored_origin
2208;3037;censored_genus;censored_species;0.0;censored_origin
2209;3038;censored_genus;censored_species;;censored_origin
2210;3039;censored_genus;censored_species;;censored_origin
2211;304;censored_genus;censored_species;0.0;censored_origin
2212;3040;censored_genus;censored_species;;censored_origin
2213;3041;censored_genus;censored_species;;censored_origin
2214;3042;censored_genus;censored_species;;censored_origin
2215;3043;censored_genus;censored_species;;censored_origin
2216;3044;censored_genus;censored_species;;censored_origin
2217;3045;censored_genus;censored_species;;censored_origin
2218;3046;censored_genus;censored_species;;censored_origin
2219;3047;censored_genus;censored_species;;censored_origin
2220;3048;censored_genus;censored_species;;censored_origin
2221;3049;censored_genus;censored_species;;censored_origin
2222;305;censored_genus;censored_species;0.0;censored_origin
2223;3050;censored_genus;censored_species;;censored_origin
2224;3051;censored_genus;censored_species;;censored_origin
2225;3052;censored_genus;censored_species;;censored_origin
2226;3053;censored_genus;censored_species;;censored_origin
2227;3054;censored_genus;censored_species;;censored_origin
2228;3055;censored_genus;censored_species;;censored_origin
2229;3056;censored_genus;censored_species;;censored_origin
2230;3057;censored_genus;censored_species;;censored_origin
2231;3058;censored_genus;censored_species;;censored_origin
2232;3059;censored_genus;censored_species;;censored_origin
2233;306;censored_genus;censored_species;0.0;censored_origin
2234;3060;censored_genus;censored_species;;censored_origin
2235;3061;censored_genus;censored_species;;censored_origin
2236;3062;censored_genus;censored_species;;censored_origin
2237;3063;censored_genus;censored_species;;censored_origin
2238;3064;censored_genus;censored_species;;censored_origin
2239;3065;censored_genus;censored_species;;censored_origin
2240;3066;censored_genus;censored_species;;censored_origin
2241;3067;censored_genus;censored_species;;censored_origin
2242;3068;censored_genus;censored_species;;censored_origin
2243;3069;censored_genus;censored_species;;censored_origin
2244;307;censored_genus;censored_species;0.0;censored_origin
2245;3070;censored_genus;censored_species;;censored_origin
2246;3071;censored_genus;censored_species;;censored_origin
2247;3072;censored_genus;censored_species;;censored_origin
2248;3073;censored_genus;censored_species;;censored_origin
2249;3074;censored_genus;censored_species;;censored_origin
2250;3075;censored_genus;censored_species;;censored_origin
2251;3076;censored_genus;censored_species;;censored_origin
2252;3077;censored_genus;censored_species;;censored_origin
2253;3078;censored_genus;censored_species;;censored_origin
2254;3079;censored_genus;censored_species;;censored_origin
2255;308;censored_genus;censored_species;0.0;censored_origin
2256;3080;censored_genus;censored_species;;censored_origin
2257;3081;censored_genus;censored_species;;censored_origin
2258;3088;censored_genus;censored_species;;censored_origin
2259;3089;censored_genus;censored_species;;censored_origin
2260;309;censored_genus;censored_species;;censored_origin
2261;3090;censored_genus;censored_species;;censored_origin
2262;31;censored_genus;censored_species;1.0;censored_origin
2263;310;censored_genus;censored_species;1.0;censored_origin
2264;311;censored_genus;censored_species;;censored_origin
2265;312;censored_genus;censored_species;0.0;censored_origin
2266;313;censored_genus;censored_species;0.0;censored_origin
2267;314;censored_genus;censored_species;0.0;censored_origin
2268;315;censored_genus;censored_species;0.0;censored_origin
2269;316;censored_genus;censored_species;0.0;censored_origin
2270;317;censored_genus;censored_species;0.0;censored_origin
2271;318;censored_genus;censored_species;0.0;censored_origin
2272;319;censored_genus;censored_species;;censored_origin
2273;32;censored_genus;censored_species;0.0;censored_origin
2274;320;censored_genus;censored_species;1.0;censored_origin
2275;321;censored_genus;censored_species;0.0;censored_origin
2276;322;censored_genus;censored_species;0.0;censored_origin
2277;323;censored_genus;censored_species;1.0;censored_origin
2278;324;censored_genus;censored_species;0.0;censored_origin
2279;325;censored_genus;censored_species;0.0;censored_origin
2280;326;censored_genus;censored_species;0.0;censored_origin
2281;327;censored_genus;censored_species;0.0;censored_origin
2282;328;censored_genus;censored_species;;censored_origin
2283;329;censored_genus;censored_species;0.0;censored_origin
2284;33;censored_genus;censored_species;0.0;censored_origin
2285;330;censored_genus;censored_species;0.0;censored_origin
2286;331;censored_genus;censored_species;1.0;censored_origin
2287;332;censored_genus;censored_species;0.0;censored_origin
2288;333;censored_genus;censored_species;0.0;censored_origin
2289;334;censored_genus;censored_species;1.0;censored_origin
2290;335;censored_genus;censored_species;0.0;censored_origin
2291;336;censored_genus;censored_species;0.0;censored_origin
2292;337;censored_genus;censored_species;1.0;censored_origin
2293;338;censored_genus;censored_species;;censored_origin
2294;339;censored_genus;censored_species;;censored_origin
2295;34;censored_genus;censored_species;2.0;censored_origin
2296;340;censored_genus;censored_species;0.0;censored_origin
2297;341;censored_genus;censored_species;;censored_origin
2298;343;censored_genus;censored_species;0.0;censored_origin
2299;344;censored_genus;censored_species;0.0;censored_origin
2300;345;censored_genus;censored_species;2.0;censored_origin
2301;346;censored_genus;censored_species;0.0;censored_origin
2302;347;censored_genus;censored_species;2.0;censored_origin
2303;348;censored_genus;censored_species;0.0;censored_origin
2304;349;censored_genus;censored_species;;censored_origin
2305;35;censored_genus;censored_species;0.0;censored_origin
2306;350;censored_genus;censored_species;0.0;censored_origin
2307;351;censored_genus;censored_species;;censored_origin
2308;352;censored_genus;censored_species;0.0;censored_origin
2309;353;censored_genus;censored_species;;censored_origin
2310;354;censored_genus;censored_species;0.0;censored_origin
2311;355;censored_genus;censored_species;;censored_origin
